wspd,station_id,lat,lon,date
8.466666666666667,72281,32.8167,-115.65,2016-05-08
8.940000000000001,72281,32.8167,-115.65,2016-05-15
25.639999999999997,72281,32.8167,-115.65,2016-05-22
19.8,72281,32.8167,-115.65,2016-05-29
12.657142857142857,72281,32.8167,-115.65,2016-06-05
14.857142857142858,72281,32.8167,-115.65,2016-06-12
17.842857142857145,72281,32.8167,-115.65,2016-06-19
13.585714285714285,72281,32.8167,-115.65,2016-06-26
12.5,72281,32.8167,-115.65,2016-07-03
17.02857142857143,72281,32.8167,-115.65,2016-07-10
14.385714285714286,72281,32.8167,-115.65,2016-07-17
11.471428571428572,72281,32.8167,-115.65,2016-07-24
13.471428571428572,72281,32.8167,-115.65,2016-07-31
11.5,72281,32.8167,-115.65,2016-08-07
11.0,72281,32.8167,-115.65,2016-08-14
10.757142857142856,72281,32.8167,-115.65,2016-08-21
10.557142857142859,72281,32.8167,-115.65,2016-08-28
14.828571428571427,72281,32.8167,-115.65,2016-09-04
9.62857142857143,72281,32.8167,-115.65,2016-09-11
14.457142857142857,72281,32.8167,-115.65,2016-09-18
14.314285714285715,72281,32.8167,-115.65,2016-09-25
